text,label
i am seeing inside the app a some cash withdrawal that is not mine,cash_withdrawal_not_recognised
how long does it take for the card to come?,card_delivery_estimate
i made a cash withdrawl and there is a charge. what is this?,cash_withdrawal_charge
why was the price higher when i paid with my card?,card_payment_fee_charged
my pin was entered wrong and now i am blocked. please unblock.,pin_blocked
i need a new pin number.,pin_blocked
are there any limits to using disposable virtual cards?,disposable_card_limits
is there a way to see where funds come from,verify_source_of_funds
i've made a transfer from france two days ago but i was wondering if international transfers take longer to arrive because it hasn't made it yet.,balance_not_updated_after_bank_transfer
i sent payment with eu transfer and they still haven't received it. how long does it take?,pending_transfer
help me verify my identify?,unable_to_verify_identity
i noticed additional charges when transferring?,transfer_fee_charged
how long until my card will get here?,card_delivery_estimate
i want to use auto topup. is there a limit?,automatic_top_up
i did not have the right exchange rate applied to my situation of pulling out cash,wrong_exchange_rate_for_cash_withdrawal
"how do i get money from an atm using my card? i can't seem to get it to work? i used the pin i had, but maybe it's wrong? what do i need to do to fix this?",declined_cash_withdrawal
"if i order a new card, how much will it be and how long will it take me to get it?",card_about_to_expire
my account statements show a debit payment that i didn't make it's from some time ago i need to know if it is disputable.,direct_debit_payment_not_recognised
are there restrictions on disposable virtual cards?,disposable_card_limits
why was my account assessed a fee for an atm transaction?,cash_withdrawal_charge
shopping on line i was declined when trying to buy something.,declined_transfer
"i'm checking my statements and i saw a purchase from a couple weeks ago that i don't recall at all. not only that, but i don't even know the business that charged it. i'm not sure if i did it or not, but can we check it and see if we can trace it back to make certain?",direct_debit_payment_not_recognised
i'd prefer a mastercard.,visa_or_mastercard
i see nonreceived cash in my app.,cash_withdrawal_not_recognised
"my card was lost on vacation, i don't know where it is. can you help me take care of this immediately?",lost_or_stolen_card
i deposited a cheque and its been days and i still haven't received the cash!!,balance_not_updated_after_cheque_or_cash_deposit
i want to find out what happened to my new card?,card_arrival
can i have a spare card for this account please?,getting_spare_card
it looks like the exchange rates on my card payment are wrong,card_payment_wrong_exchange_rate
"i need to top up, but i have to use an international card. is there a cost for that?",top_up_by_card_charge
i would like my card activated.,activate_my_card
do you charge extra for duplicate cards?,getting_spare_card
can you tell me how to tell where my funds come from?,verify_source_of_funds
i want to transfer some money from my other bank account into this one.,transfer_into_account
there's a payment showing in the app today even though i have not used my card at all. i want a refund.,direct_debit_payment_not_recognised
i tried my pin too many times,pin_blocked
why hasn't the transaction i did arrive yet?,transfer_not_received_by_recipient
are eur exchanges allowed?,fiat_currency_support
are money transfers free?,transfer_fee_charged
i shouldn't be charged any fee for transferring .,transfer_fee_charged
i was mistakenly charged a fee for using my card.,card_payment_fee_charged
i want to know why my topup was reverted,top_up_reverted
why has my withdrawal not posted?,pending_cash_withdrawal
"i need to get a card, but i live in the us.",country_support
there is a strange charge on my debit statement,direct_debit_payment_not_recognised
"i received my new card and tried using it today, just to have it show declined over and over again. why is this happening?",declined_card_payment
how long will it take to verify my account?,unable_to_verify_identity
how do i change my details?,edit_personal_details
what do i do if my card is not working?,card_not_working
"can i change my pin at atms? if so, what ones?",change_pin
i sent a check into the system but still haven't received the cash yet,balance_not_updated_after_cheque_or_cash_deposit
what currencies can i use to add money to my account,supported_cards_and_currencies
how can i find an atm that accepts this card?,atm_support
i would like to have a physical card to carry around and use. how can i get one?,order_physical_card
there has been a payment in the app that has not be done by me.,card_payment_not_recognised
there was a limited amount of money available at the time of my transaction.,wrong_amount_of_cash_received
